Series;Time;Value
Mu;2018-07-22T23:59:30+02:00;39.4205
Mu;2018-07-23T00:00:30+02:00;39.3447
Mu;2018-07-23T00:01:30+02:00;39.2771
Mu;2018-07-23T00:02:30+02:00;39.233
Mu;2018-07-23T00:03:30+02:00;39.1875
Mu;2018-07-23T00:04:30+02:00;39.1304
Mu;2018-07-23T00:05:30+02:00;39.0731
Mu;2018-07-23T00:06:30+02:00;39.0202
Mu;2018-07-23T00:07:30+02:00;38.9506
Mu;2018-07-23T00:08:30+02:00;38.8801
Mu;2018-07-23T00:09:30+02:00;38.7856
Mu;2018-07-23T00:10:30+02:00;38.6908
Mu;2018-07-23T00:11:30+02:00;38.6144
Mu;2018-07-23T00:12:30+02:00;38.5447
Mu;2018-07-23T00:13:30+02:00;38.5118
Mu;2018-07-23T00:14:30+02:00;38.4684
Mu;2018-07-23T00:15:30+02:00;38.4288
Mu;2018-07-23T00:16:30+02:00;38.4311
Mu;2018-07-23T00:17:30+02:00;38.3842
Mu;2018-07-23T00:18:30+02:00;38.2804
Mu;2018-07-23T00:19:30+02:00;38.1538
Mu;2018-07-23T00:20:30+02:00;38.1119
Mu;2018-07-23T00:21:30+02:00;38.0611
Mu;2018-07-23T00:22:30+02:00;38.0275
Mu;2018-07-23T00:23:30+02:00;37.9751
Mu;2018-07-23T00:24:30+02:00;37.9129
Mu;2018-07-23T00:25:30+02:00;37.8462
Mu;2018-07-23T00:26:30+02:00;37.7753
Mu;2018-07-23T00:27:30+02:00;37.7065
Mu;2018-07-23T00:28:30+02:00;37.5681
Mu;2018-07-23T00:29:30+02:00;37.4725
Mu;2018-07-23T00:30:30+02:00;37.4171
Mu;2018-07-23T00:31:30+02:00;37.3743
Mu;2018-07-23T00:32:30+02:00;37.3333
Mu;2018-07-23T00:33:30+02:00;37.2709
Mu;2018-07-23T00:34:30+02:00;37.2039
Mu;2018-07-23T00:35:30+02:00;37.1746
Mu;2018-07-23T00:36:30+02:00;37.1342
Mu;2018-07-23T00:37:30+02:00;37.0298
Mu;2018-07-23T00:38:30+02:00;36.9267
Mu;2018-07-23T00:39:30+02:00;36.831
Mu;2018-07-23T00:40:30+02:00;36.7848
Mu;2018-07-23T00:41:30+02:00;36.7658
Mu;2018-07-23T00:42:30+02:00;36.7301
Mu;2018-07-23T00:43:30+02:00;36.6669
Mu;2018-07-23T00:44:30+02:00;36.6151
Mu;2018-07-23T00:45:30+02:00;36.56
Mu;2018-07-23T00:46:30+02:00;36.5028
Mu;2018-07-23T00:47:30+02:00;36.453
Mu;2018-07-23T00:48:30+02:00;36.3534
Mu;2018-07-23T00:49:30+02:00;36.2385
