Series;Time;Value
Mu;2018-09-16T23:59:30+02:00;0.00027601
Mu;2018-09-17T00:00:30+02:00;0.000276257
Mu;2018-09-17T00:01:30+02:00;0.000276885
Mu;2018-09-17T00:02:30+02:00;0.000277246
Mu;2018-09-17T00:03:30+02:00;0.000276761
Mu;2018-09-17T00:04:30+02:00;0.00027638
Mu;2018-09-17T00:05:30+02:00;0.000275762
Mu;2018-09-17T00:06:30+02:00;0.000276177
Mu;2018-09-17T00:07:30+02:00;0.000276479
Mu;2018-09-17T00:08:30+02:00;0.000276242
Mu;2018-09-17T00:09:30+02:00;0.000275876
Mu;2018-09-17T00:10:30+02:00;0.000276523
Mu;2018-09-17T00:11:30+02:00;0.000276576
Mu;2018-09-17T00:12:30+02:00;0.000275649
Mu;2018-09-17T00:13:30+02:00;0.000275514
Mu;2018-09-17T00:14:30+02:00;0.000274337
Mu;2018-09-17T00:15:30+02:00;0.000275041
Mu;2018-09-17T00:16:30+02:00;0.000275769
Mu;2018-09-17T00:17:30+02:00;0.000275776
Mu;2018-09-17T00:18:30+02:00;0.000276313
Mu;2018-09-17T00:19:30+02:00;0.0002758
Mu;2018-09-17T00:20:30+02:00;0.000276062
Mu;2018-09-17T00:21:30+02:00;0.000275883
Mu;2018-09-17T00:22:30+02:00;0.000276083
Mu;2018-09-17T00:23:30+02:00;0.000276458
Mu;2018-09-17T00:24:30+02:00;0.000276841
Mu;2018-09-17T00:25:30+02:00;0.000276351
Mu;2018-09-17T00:26:30+02:00;0.000275655
Mu;2018-09-17T00:27:30+02:00;0.000275835
Mu;2018-09-17T00:28:30+02:00;0.000276268
Mu;2018-09-17T00:29:30+02:00;0.00027645
Mu;2018-09-17T00:30:30+02:00;0.000276331
Mu;2018-09-17T00:31:30+02:00;0.000275993
Mu;2018-09-17T00:32:30+02:00;0.00027635
Mu;2018-09-17T00:33:30+02:00;0.000276892
Mu;2018-09-17T00:34:30+02:00;0.000275788
Mu;2018-09-17T00:35:30+02:00;0.000275949
Mu;2018-09-17T00:36:30+02:00;0.000276236
Mu;2018-09-17T00:37:30+02:00;0.000275239
Mu;2018-09-17T00:38:30+02:00;0.000275611
Mu;2018-09-17T00:39:30+02:00;0.000276269
Mu;2018-09-17T00:40:30+02:00;0.000276953
Mu;2018-09-17T00:41:30+02:00;0.000276031
Mu;2018-09-17T00:42:30+02:00;0.00027551
Mu;2018-09-17T00:43:30+02:00;0.000276175
Mu;2018-09-17T00:44:30+02:00;0.000276876
Mu;2018-09-17T00:45:30+02:00;0.000275895
Mu;2018-09-17T00:46:30+02:00;0.000275484
Mu;2018-09-17T00:47:30+02:00;0.000276577
Mu;2018-09-17T00:48:30+02:00;0.00027643
Mu;2018-09-17T00:49:30+02:00;0.000276125
Mu;2018-09-17T00:50:30+02:00;0.000276042
Mu;2018-09-17T00:51:30+02:00;0.000276133
