Series;Time;Value
Mu;2018-06-17T23:59:30+02:00;0.00027944
Mu;2018-06-18T00:00:30+02:00;0.00027919
Mu;2018-06-18T00:01:30+02:00;0.000279271
Mu;2018-06-18T00:02:30+02:00;0.000279469
Mu;2018-06-18T00:03:30+02:00;0.000279383
Mu;2018-06-18T00:04:30+02:00;0.000279196
Mu;2018-06-18T00:05:30+02:00;0.000279164
Mu;2018-06-18T00:06:30+02:00;0.000279361
Mu;2018-06-18T00:07:30+02:00;0.000279546
Mu;2018-06-18T00:08:30+02:00;0.00027941
Mu;2018-06-18T00:09:30+02:00;0.000279279
Mu;2018-06-18T00:10:30+02:00;0.000278867
Mu;2018-06-18T00:11:30+02:00;0.00027897
Mu;2018-06-18T00:12:30+02:00;0.000279506
Mu;2018-06-18T00:13:30+02:00;0.000279769
Mu;2018-06-18T00:14:30+02:00;0.000279438
Mu;2018-06-18T00:15:30+02:00;0.000279558
Mu;2018-06-18T00:16:30+02:00;0.000279674
Mu;2018-06-18T00:17:30+02:00;0.000279474
Mu;2018-06-18T00:18:30+02:00;0.000279438
Mu;2018-06-18T00:19:30+02:00;0.000279593
Mu;2018-06-18T00:20:30+02:00;0.000279548
Mu;2018-06-18T00:21:30+02:00;0.000279721
Mu;2018-06-18T00:22:30+02:00;0.000279807
Mu;2018-06-18T00:23:30+02:00;0.000279906
Mu;2018-06-18T00:24:30+02:00;0.00028007
Mu;2018-06-18T00:25:30+02:00;0.000280014
Mu;2018-06-18T00:26:30+02:00;0.000279653
Mu;2018-06-18T00:27:30+02:00;0.000279376
Mu;2018-06-18T00:28:30+02:00;0.000279615
Mu;2018-06-18T00:29:30+02:00;0.000279825
Mu;2018-06-18T00:30:30+02:00;0.000279527
Mu;2018-06-18T00:31:30+02:00;0.000279345
Mu;2018-06-18T00:32:30+02:00;0.000279362
Mu;2018-06-18T00:33:30+02:00;0.000279506
Mu;2018-06-18T00:34:30+02:00;0.000279494
Mu;2018-06-18T00:35:30+02:00;0.000279381
Mu;2018-06-18T00:36:30+02:00;0.000279502
Mu;2018-06-18T00:37:30+02:00;0.000279538
Mu;2018-06-18T00:38:30+02:00;0.000279544
Mu;2018-06-18T00:39:30+02:00;0.000279722
Mu;2018-06-18T00:40:30+02:00;0.000280031
Mu;2018-06-18T00:41:30+02:00;0.000280276
Mu;2018-06-18T00:42:30+02:00;0.000280215
Mu;2018-06-18T00:43:30+02:00;0.000279855
Mu;2018-06-18T00:44:30+02:00;0.00027962
Mu;2018-06-18T00:45:30+02:00;0.000279652
Mu;2018-06-18T00:46:30+02:00;0.000279839
Mu;2018-06-18T00:47:30+02:00;0.000280226
Mu;2018-06-18T00:48:30+02:00;0.000280419
Mu;2018-06-18T00:49:30+02:00;0.00028033
Mu;2018-06-18T00:50:30+02:00;0.00028025
Mu;2018-06-18T00:51:30+02:00;0.000280563
Mu;2018-06-18T00:52:30+02:00;0.000280361
Mu;2018-06-18T00:53:30+02:00;0.000279685
Mu;2018-06-18T00:54:30+02:00;0.000279859
Mu;2018-06-18T00:55:30+02:00;0.000280127
Mu;2018-06-18T00:56:30+02:00;0.000279903
Mu;2018-06-18T00:57:30+02:00;0.000279351
Mu;2018-06-18T00:58:30+02:00;0.000279714
Mu;2018-06-18T00:59:30+02:00;0.000279661
Mu;2018-06-18T01:00:30+02:00;0.000279828
Mu;2018-06-18T01:01:30+02:00;0.000279721
Mu;2018-06-18T01:02:30+02:00;0.000279763
Mu;2018-06-18T01:03:30+02:00;0.000279643
Mu;2018-06-18T01:04:30+02:00;0.000279564
Mu;2018-06-18T01:05:30+02:00;0.000279786
Mu;2018-06-18T01:06:30+02:00;0.000279653
Mu;2018-06-18T01:07:30+02:00;0.000279147
Mu;2018-06-18T01:08:30+02:00;0.000279516
Mu;2018-06-18T01:09:30+02:00;0.000279743
Mu;2018-06-18T01:10:30+02:00;0.000279802
Mu;2018-06-18T01:11:30+02:00;0.000279891
Mu;2018-06-18T01:12:30+02:00;0.000279985
Mu;2018-06-18T01:13:30+02:00;0.00028025
Mu;2018-06-18T01:14:30+02:00;0.000280558
Mu;2018-06-18T01:15:30+02:00;0.000280147
Mu;2018-06-18T01:16:30+02:00;0.000279926
Mu;2018-06-18T01:17:30+02:00;0.000280058
Mu;2018-06-18T01:18:30+02:00;0.000280051
Mu;2018-06-18T01:19:30+02:00;0.000280257
