Series;Time;Value
Mu;2018-06-24T23:59:30+02:00;0.00032402
Mu;2018-06-25T00:00:30+02:00;0.000327811
Mu;2018-06-25T00:01:30+02:00;0.000312228
Mu;2018-06-25T00:02:30+02:00;0.000309718
Mu;2018-06-25T00:03:30+02:00;0.000306695
Mu;2018-06-25T00:04:30+02:00;0.000307569
Mu;2018-06-25T00:05:30+02:00;0.000317062
Mu;2018-06-25T00:06:30+02:00;0.000317078
Mu;2018-06-25T00:07:30+02:00;0.000332286
Mu;2018-06-25T00:08:30+02:00;0.00032777
Mu;2018-06-25T00:09:30+02:00;0.000301416
Mu;2018-06-25T00:10:30+02:00;0.000298991
Mu;2018-06-25T00:11:30+02:00;0.000314656
Mu;2018-06-25T00:12:30+02:00;0.000315994
Mu;2018-06-25T00:13:30+02:00;0.000324062
Mu;2018-06-25T00:14:30+02:00;0.00031575
Mu;2018-06-25T00:15:30+02:00;0.000306126
Mu;2018-06-25T00:16:30+02:00;0.000297906
Mu;2018-06-25T00:17:30+02:00;0.00031594
Mu;2018-06-25T00:18:30+02:00;0.000323394
Mu;2018-06-25T00:19:30+02:00;0.000314963
Mu;2018-06-25T00:20:30+02:00;0.000304979
Mu;2018-06-25T00:21:30+02:00;0.000303647
Mu;2018-06-25T00:22:30+02:00;0.000308562
Mu;2018-06-25T00:23:30+02:00;0.000300499
Mu;2018-06-25T00:24:30+02:00;0.000297696
Mu;2018-06-25T00:25:30+02:00;0.000290517
Mu;2018-06-25T00:26:30+02:00;0.000320749
Mu;2018-06-25T00:27:30+02:00;0.000335529
Mu;2018-06-25T00:28:30+02:00;0.000307991
Mu;2018-06-25T00:29:30+02:00;0.000318322
Mu;2018-06-25T00:30:30+02:00;0.000318765
Mu;2018-06-25T00:31:30+02:00;0.00032122
Mu;2018-06-25T00:32:30+02:00;0.000321948
Mu;2018-06-25T00:33:30+02:00;0.000311048
Mu;2018-06-25T00:34:30+02:00;0.00031981
Mu;2018-06-25T00:35:30+02:00;0.000315003
Mu;2018-06-25T00:36:30+02:00;0.000312559
Mu;2018-06-25T00:37:30+02:00;0.000329147
Mu;2018-06-25T00:38:30+02:00;0.000338796
Mu;2018-06-25T00:39:30+02:00;0.000341727
Mu;2018-06-25T00:40:30+02:00;0.000339295
