Series;Time;Value
Mu;2018-04-29T23:59:30+02:00;0.000317489
Mu;2018-04-30T00:00:30+02:00;0.000317541
Mu;2018-04-30T00:01:30+02:00;0.000317753
Mu;2018-04-30T00:02:30+02:00;0.000317724
Mu;2018-04-30T00:03:30+02:00;0.000317706
Mu;2018-04-30T00:04:30+02:00;0.00031761
Mu;2018-04-30T00:05:30+02:00;0.000317545
Mu;2018-04-30T00:06:30+02:00;0.000317652
Mu;2018-04-30T00:07:30+02:00;0.000317505
Mu;2018-04-30T00:08:30+02:00;0.000317237
Mu;2018-04-30T00:09:30+02:00;0.000317372
Mu;2018-04-30T00:10:30+02:00;0.000317559
Mu;2018-04-30T00:11:30+02:00;0.00031743
Mu;2018-04-30T00:12:30+02:00;0.000317318
Mu;2018-04-30T00:13:30+02:00;0.000317432
Mu;2018-04-30T00:14:30+02:00;0.000317506
Mu;2018-04-30T00:15:30+02:00;0.000317696
Mu;2018-04-30T00:16:30+02:00;0.000317702
Mu;2018-04-30T00:17:30+02:00;0.000317439
Mu;2018-04-30T00:18:30+02:00;0.000317019
Mu;2018-04-30T00:19:30+02:00;0.000317022
Mu;2018-04-30T00:20:30+02:00;0.000317566
Mu;2018-04-30T00:21:30+02:00;0.000317892
Mu;2018-04-30T00:22:30+02:00;0.000317872
Mu;2018-04-30T00:23:30+02:00;0.000317831
Mu;2018-04-30T00:24:30+02:00;0.000317926
Mu;2018-04-30T00:25:30+02:00;0.000317807
Mu;2018-04-30T00:26:30+02:00;0.000317753
Mu;2018-04-30T00:27:30+02:00;0.000317593
Mu;2018-04-30T00:28:30+02:00;0.000317542
Mu;2018-04-30T00:29:30+02:00;0.000317695
Mu;2018-04-30T00:30:30+02:00;0.000317639
Mu;2018-04-30T00:31:30+02:00;0.000317625
Mu;2018-04-30T00:32:30+02:00;0.000317528
Mu;2018-04-30T00:33:30+02:00;0.000317562
Mu;2018-04-30T00:34:30+02:00;0.000317872
Mu;2018-04-30T00:35:30+02:00;0.000317724
Mu;2018-04-30T00:36:30+02:00;0.000317375
Mu;2018-04-30T00:37:30+02:00;0.000317405
Mu;2018-04-30T00:38:30+02:00;0.000317539
Mu;2018-04-30T00:39:30+02:00;0.00031811
Mu;2018-04-30T00:40:30+02:00;0.000318579
Mu;2018-04-30T00:41:30+02:00;0.000318377
Mu;2018-04-30T00:42:30+02:00;0.000318155
Mu;2018-04-30T00:43:30+02:00;0.000318091
Mu;2018-04-30T00:44:30+02:00;0.0003184
Mu;2018-04-30T00:45:30+02:00;0.000318859
Mu;2018-04-30T00:46:30+02:00;0.000318793
Mu;2018-04-30T00:47:30+02:00;0.000318764
Mu;2018-04-30T00:48:30+02:00;0.000319149
Mu;2018-04-30T00:49:30+02:00;0.000319753
Mu;2018-04-30T00:50:30+02:00;0.000320277
Mu;2018-04-30T00:51:30+02:00;0.000320313
Mu;2018-04-30T00:52:30+02:00;0.000320548
Mu;2018-04-30T00:53:30+02:00;0.000321014
Mu;2018-04-30T00:54:30+02:00;0.000321257
Mu;2018-04-30T00:55:30+02:00;0.000321476
Mu;2018-04-30T00:56:30+02:00;0.000322005
Mu;2018-04-30T00:57:30+02:00;0.000322669
Mu;2018-04-30T00:58:30+02:00;0.000323185
Mu;2018-04-30T00:59:30+02:00;0.000323631
Mu;2018-04-30T01:00:30+02:00;0.000323644
Mu;2018-04-30T01:01:30+02:00;0.000323201
Mu;2018-04-30T01:02:30+02:00;0.000323209
Mu;2018-04-30T01:03:30+02:00;0.000323323
Mu;2018-04-30T01:04:30+02:00;0.000323253
Mu;2018-04-30T01:05:30+02:00;0.000323078
Mu;2018-04-30T01:06:30+02:00;0.00032325
Mu;2018-04-30T01:07:30+02:00;0.000323771
Mu;2018-04-30T01:08:30+02:00;0.000323906
Mu;2018-04-30T01:09:30+02:00;0.000322916
Mu;2018-04-30T01:10:30+02:00;0.000322293
Mu;2018-04-30T01:11:30+02:00;0.000322995
Mu;2018-04-30T01:12:30+02:00;0.000324164
Mu;2018-04-30T01:13:30+02:00;0.000326512
Mu;2018-04-30T01:14:30+02:00;0.000330228
Mu;2018-04-30T01:15:30+02:00;0.000335046
Mu;2018-04-30T01:16:30+02:00;0.00034056
Mu;2018-04-30T01:17:30+02:00;0.0003477
Mu;2018-04-30T01:18:30+02:00;0.000364678
Mu;2018-04-30T01:19:30+02:00;0.0004008
Mu;2018-04-30T01:20:30+02:00;0.000438391
Mu;2018-04-30T01:21:30+02:00;0.000462548
Mu;2018-04-30T01:22:30+02:00;0.000484585
Mu;2018-04-30T01:23:30+02:00;0.000510278
Mu;2018-04-30T01:24:30+02:00;0.000539543
Mu;2018-04-30T01:25:30+02:00;0.000570816
Mu;2018-04-30T01:26:30+02:00;0.000602942
Mu;2018-04-30T01:27:30+02:00;0.000637299
Mu;2018-04-30T01:28:30+02:00;0.000677614
Mu;2018-04-30T01:29:30+02:00;0.00072761
Mu;2018-04-30T01:30:30+02:00;0.00078426
Mu;2018-04-30T01:31:30+02:00;0.000828398
Mu;2018-04-30T01:32:30+02:00;0.000832615
Mu;2018-04-30T01:33:30+02:00;0.000828122
Mu;2018-04-30T01:34:30+02:00;0.000820762
Mu;2018-04-30T01:35:30+02:00;0.000819555
Mu;2018-04-30T01:36:30+02:00;0.000829814
Mu;2018-04-30T01:37:30+02:00;0.000837687
Mu;2018-04-30T01:38:30+02:00;0.000838309
Mu;2018-04-30T01:39:30+02:00;0.000843482
Mu;2018-04-30T01:40:30+02:00;0.000830738
Mu;2018-04-30T01:41:30+02:00;0.000829983
Mu;2018-04-30T01:42:30+02:00;0.000836837
Mu;2018-04-30T01:43:30+02:00;0.000843286
Mu;2018-04-30T01:44:30+02:00;0.000858427
Mu;2018-04-30T01:45:30+02:00;0.000868762
Mu;2018-04-30T01:46:30+02:00;0.00115288
Mu;2018-04-30T01:47:30+02:00;0.0642149
Mu;2018-04-30T01:48:30+02:00;4.00368
Mu;2018-04-30T01:49:30+02:00;28.6395
Mu;2018-04-30T01:50:30+02:00;50.9819
Mu;2018-04-30T01:51:30+02:00;53.6427
Mu;2018-04-30T01:52:30+02:00;54.0515
Mu;2018-04-30T01:53:30+02:00;56.0435
Mu;2018-04-30T01:54:30+02:00;58.0472
Mu;2018-04-30T01:55:30+02:00;58.2422
Mu;2018-04-30T01:56:30+02:00;58.1217
