Series;Time;Value
Mu;2018-07-29T23:59:30+02:00;0.000279696
Mu;2018-07-30T00:00:30+02:00;0.000279519
Mu;2018-07-30T00:01:30+02:00;0.000279469
Mu;2018-07-30T00:02:30+02:00;0.000279189
Mu;2018-07-30T00:03:30+02:00;0.000279313
Mu;2018-07-30T00:04:30+02:00;0.000279529
Mu;2018-07-30T00:05:30+02:00;0.000279588
Mu;2018-07-30T00:06:30+02:00;0.000279887
Mu;2018-07-30T00:07:30+02:00;0.000280165
Mu;2018-07-30T00:08:30+02:00;0.00027976
Mu;2018-07-30T00:09:30+02:00;0.00027985
Mu;2018-07-30T00:10:30+02:00;0.000280575
Mu;2018-07-30T00:11:30+02:00;0.000280433
Mu;2018-07-30T00:12:30+02:00;0.000280016
Mu;2018-07-30T00:13:30+02:00;0.000279859
Mu;2018-07-30T00:14:30+02:00;0.000279778
Mu;2018-07-30T00:15:30+02:00;0.000280036
Mu;2018-07-30T00:16:30+02:00;0.000280082
Mu;2018-07-30T00:17:30+02:00;0.000279699
Mu;2018-07-30T00:18:30+02:00;0.000279509
Mu;2018-07-30T00:19:30+02:00;0.000279928
Mu;2018-07-30T00:20:30+02:00;0.000280019
Mu;2018-07-30T00:21:30+02:00;0.000279506
Mu;2018-07-30T00:22:30+02:00;0.000279351
Mu;2018-07-30T00:23:30+02:00;0.000279522
Mu;2018-07-30T00:24:30+02:00;0.000280093
Mu;2018-07-30T00:25:30+02:00;0.000280067
Mu;2018-07-30T00:26:30+02:00;0.000279842
Mu;2018-07-30T00:27:30+02:00;0.000280164
Mu;2018-07-30T00:28:30+02:00;0.000280533
Mu;2018-07-30T00:29:30+02:00;0.000280472
Mu;2018-07-30T00:30:30+02:00;0.000280374
Mu;2018-07-30T00:31:30+02:00;0.000280315
Mu;2018-07-30T00:32:30+02:00;0.000280386
Mu;2018-07-30T00:33:30+02:00;0.000280393
Mu;2018-07-30T00:34:30+02:00;0.000280095
Mu;2018-07-30T00:35:30+02:00;0.00028017
Mu;2018-07-30T00:36:30+02:00;0.000280384
Mu;2018-07-30T00:37:30+02:00;0.000280337
Mu;2018-07-30T00:38:30+02:00;0.000280345
Mu;2018-07-30T00:39:30+02:00;0.00028067
Mu;2018-07-30T00:40:30+02:00;0.000280667
Mu;2018-07-30T00:41:30+02:00;0.000280036
Mu;2018-07-30T00:42:30+02:00;0.000279739
Mu;2018-07-30T00:43:30+02:00;0.000279953
Mu;2018-07-30T00:44:30+02:00;0.000280387
Mu;2018-07-30T00:45:30+02:00;0.000280177
Mu;2018-07-30T00:46:30+02:00;0.000279557
Mu;2018-07-30T00:47:30+02:00;0.000279761
Mu;2018-07-30T00:48:30+02:00;0.000280079
Mu;2018-07-30T00:49:30+02:00;0.000280081
Mu;2018-07-30T00:50:30+02:00;0.000280098
Mu;2018-07-30T00:51:30+02:00;0.000279911
Mu;2018-07-30T00:52:30+02:00;0.000279916
Mu;2018-07-30T00:53:30+02:00;0.00027978
Mu;2018-07-30T00:54:30+02:00;0.000279459
Mu;2018-07-30T00:55:30+02:00;0.000279482
Mu;2018-07-30T00:56:30+02:00;0.000279884
Mu;2018-07-30T00:57:30+02:00;0.000280001
Mu;2018-07-30T00:58:30+02:00;0.00027999
Mu;2018-07-30T00:59:30+02:00;0.000279877
Mu;2018-07-30T01:00:30+02:00;0.000279592
Mu;2018-07-30T01:01:30+02:00;0.000279653
Mu;2018-07-30T01:02:30+02:00;0.000279746
Mu;2018-07-30T01:03:30+02:00;0.000279853
Mu;2018-07-30T01:04:30+02:00;0.000280272
Mu;2018-07-30T01:05:30+02:00;0.00028054
Mu;2018-07-30T01:06:30+02:00;0.000280666
Mu;2018-07-30T01:07:30+02:00;0.000280621
Mu;2018-07-30T01:08:30+02:00;0.000280487
Mu;2018-07-30T01:09:30+02:00;0.000280067
Mu;2018-07-30T01:10:30+02:00;0.000279584
Mu;2018-07-30T01:11:30+02:00;0.000279561
Mu;2018-07-30T01:12:30+02:00;0.000279781
Mu;2018-07-30T01:13:30+02:00;0.000280181
Mu;2018-07-30T01:14:30+02:00;0.000280684
Mu;2018-07-30T01:15:30+02:00;0.00028064
Mu;2018-07-30T01:16:30+02:00;0.000280377
Mu;2018-07-30T01:17:30+02:00;0.000280324
Mu;2018-07-30T01:18:30+02:00;0.000280073
Mu;2018-07-30T01:19:30+02:00;0.000280123
Mu;2018-07-30T01:20:30+02:00;0.000280455
Mu;2018-07-30T01:21:30+02:00;0.00028009
Mu;2018-07-30T01:22:30+02:00;0.000279831
Mu;2018-07-30T01:23:30+02:00;0.000280274
Mu;2018-07-30T01:24:30+02:00;0.000280648
Mu;2018-07-30T01:25:30+02:00;0.000280551
Mu;2018-07-30T01:26:30+02:00;0.000280448
Mu;2018-07-30T01:27:30+02:00;0.000280305
Mu;2018-07-30T01:28:30+02:00;0.000280544
Mu;2018-07-30T01:29:30+02:00;0.000280694
Mu;2018-07-30T01:30:30+02:00;0.000280365
Mu;2018-07-30T01:31:30+02:00;0.000280391
Mu;2018-07-30T01:32:30+02:00;0.000280404
Mu;2018-07-30T01:33:30+02:00;0.000280502
Mu;2018-07-30T01:34:30+02:00;0.000280267
Mu;2018-07-30T01:35:30+02:00;0.000279851
Mu;2018-07-30T01:36:30+02:00;0.000279697
Mu;2018-07-30T01:37:30+02:00;0.000279711
Mu;2018-07-30T01:38:30+02:00;0.000279589
Mu;2018-07-30T01:39:30+02:00;0.000279574
Mu;2018-07-30T01:40:30+02:00;0.000279824
Mu;2018-07-30T01:41:30+02:00;0.000279924
Mu;2018-07-30T01:42:30+02:00;0.000280241
Mu;2018-07-30T01:43:30+02:00;0.000280422
Mu;2018-07-30T01:44:30+02:00;0.000280315
Mu;2018-07-30T01:45:30+02:00;0.000280182
Mu;2018-07-30T01:46:30+02:00;0.000279893
Mu;2018-07-30T01:47:30+02:00;0.000279975
Mu;2018-07-30T01:48:30+02:00;0.000279885
Mu;2018-07-30T01:49:30+02:00;0.000279664
Mu;2018-07-30T01:50:30+02:00;0.000280174
Mu;2018-07-30T01:51:30+02:00;0.000280239
Mu;2018-07-30T01:52:30+02:00;0.000279608
Mu;2018-07-30T01:53:30+02:00;0.00027945
Mu;2018-07-30T01:54:30+02:00;0.000279594
Mu;2018-07-30T01:55:30+02:00;0.000279528
Mu;2018-07-30T01:56:30+02:00;0.000279684
Mu;2018-07-30T01:57:30+02:00;0.000280142
Mu;2018-07-30T01:58:30+02:00;0.000280273
Mu;2018-07-30T01:59:30+02:00;0.00028003
Mu;2018-07-30T02:00:30+02:00;0.00028016
Mu;2018-07-30T02:01:30+02:00;0.000279981
Mu;2018-07-30T02:02:30+02:00;0.000279985
Mu;2018-07-30T02:03:30+02:00;0.000280554
Mu;2018-07-30T02:04:30+02:00;0.000280498
Mu;2018-07-30T02:05:30+02:00;0.000280249
Mu;2018-07-30T02:06:30+02:00;0.000280182
Mu;2018-07-30T02:07:30+02:00;0.000280041
Mu;2018-07-30T02:08:30+02:00;0.000280033
Mu;2018-07-30T02:09:30+02:00;0.000280746
Mu;2018-07-30T02:10:30+02:00;0.000280856
Mu;2018-07-30T02:11:30+02:00;0.000280338
Mu;2018-07-30T02:12:30+02:00;0.000280338
Mu;2018-07-30T02:13:30+02:00;0.000280396
Mu;2018-07-30T02:14:30+02:00;0.000279891
Mu;2018-07-30T02:15:30+02:00;0.000279718
Mu;2018-07-30T02:16:30+02:00;0.000279771
Mu;2018-07-30T02:17:30+02:00;0.000279943
Mu;2018-07-30T02:18:30+02:00;0.000280045
Mu;2018-07-30T02:19:30+02:00;0.000279922
Mu;2018-07-30T02:20:30+02:00;0.000280181
Mu;2018-07-30T02:21:30+02:00;0.000280182
Mu;2018-07-30T02:22:30+02:00;0.000279837
Mu;2018-07-30T02:23:30+02:00;0.000280314
Mu;2018-07-30T02:24:30+02:00;0.000280631
Mu;2018-07-30T02:25:30+02:00;0.00028039
Mu;2018-07-30T02:26:30+02:00;0.000280093
Mu;2018-07-30T02:27:30+02:00;0.000280169
Mu;2018-07-30T02:28:30+02:00;0.000279698
Mu;2018-07-30T02:29:30+02:00;0.000279794
Mu;2018-07-30T02:30:30+02:00;0.00028013
Mu;2018-07-30T02:31:30+02:00;0.000280033
Mu;2018-07-30T02:32:30+02:00;0.000280028
Mu;2018-07-30T02:33:30+02:00;0.000280106
Mu;2018-07-30T02:34:30+02:00;0.000280247
Mu;2018-07-30T02:35:30+02:00;0.000280315
Mu;2018-07-30T02:36:30+02:00;0.000280049
Mu;2018-07-30T02:37:30+02:00;0.00028021
Mu;2018-07-30T02:38:30+02:00;0.000280418
Mu;2018-07-30T02:39:30+02:00;0.000280529
Mu;2018-07-30T02:40:30+02:00;0.000280466
Mu;2018-07-30T02:41:30+02:00;0.000280363
Mu;2018-07-30T02:42:30+02:00;0.000280563
Mu;2018-07-30T02:43:30+02:00;0.000280563
Mu;2018-07-30T02:44:30+02:00;0.000280426
Mu;2018-07-30T02:45:30+02:00;0.000280108
Mu;2018-07-30T02:46:30+02:00;0.000279882
Mu;2018-07-30T02:47:30+02:00;0.000279938
Mu;2018-07-30T02:48:30+02:00;0.000280112
Mu;2018-07-30T02:49:30+02:00;0.00028028
Mu;2018-07-30T02:50:30+02:00;0.00028026
Mu;2018-07-30T02:51:30+02:00;0.00028012
Mu;2018-07-30T02:52:30+02:00;0.00028032
Mu;2018-07-30T02:53:30+02:00;0.000280529
Mu;2018-07-30T02:54:30+02:00;0.000280382
Mu;2018-07-30T02:55:30+02:00;0.000280531
Mu;2018-07-30T02:56:30+02:00;0.000280077
Mu;2018-07-30T02:57:30+02:00;0.0002799
Mu;2018-07-30T02:58:30+02:00;0.000280146
Mu;2018-07-30T02:59:30+02:00;0.000280152
Mu;2018-07-30T03:00:30+02:00;0.00028018
Mu;2018-07-30T03:01:30+02:00;0.000280223
Mu;2018-07-30T03:02:30+02:00;0.000280101
Mu;2018-07-30T03:03:30+02:00;0.000280125
Mu;2018-07-30T03:04:30+02:00;0.000279957
Mu;2018-07-30T03:05:30+02:00;0.000279789
Mu;2018-07-30T03:06:30+02:00;0.000280074
Mu;2018-07-30T03:07:30+02:00;0.000280311
Mu;2018-07-30T03:08:30+02:00;0.000280087
Mu;2018-07-30T03:09:30+02:00;0.000279981
Mu;2018-07-30T03:10:30+02:00;0.000279862
Mu;2018-07-30T03:11:30+02:00;0.000279632
Mu;2018-07-30T03:12:30+02:00;0.000279727
Mu;2018-07-30T03:13:30+02:00;0.000279831
Mu;2018-07-30T03:14:30+02:00;0.000280067
Mu;2018-07-30T03:15:30+02:00;0.000280186
Mu;2018-07-30T03:16:30+02:00;0.000279771
Mu;2018-07-30T03:17:30+02:00;0.000279701
Mu;2018-07-30T03:18:30+02:00;0.000280098
Mu;2018-07-30T03:19:30+02:00;0.000280042
Mu;2018-07-30T03:20:30+02:00;0.000280058
Mu;2018-07-30T03:21:30+02:00;0.000280488
Mu;2018-07-30T03:22:30+02:00;0.000280456
Mu;2018-07-30T03:23:30+02:00;0.000280122
Mu;2018-07-30T03:24:30+02:00;0.000279956
Mu;2018-07-30T03:25:30+02:00;0.000280005
Mu;2018-07-30T03:26:30+02:00;0.000280104
Mu;2018-07-30T03:27:30+02:00;0.000279587
Mu;2018-07-30T03:28:30+02:00;0.000279403
Mu;2018-07-30T03:29:30+02:00;0.000279707
Mu;2018-07-30T03:30:30+02:00;0.000279979
Mu;2018-07-30T03:31:30+02:00;0.00027992
Mu;2018-07-30T03:32:30+02:00;0.000279816
Mu;2018-07-30T03:33:30+02:00;0.000279816
Mu;2018-07-30T03:34:30+02:00;0.000280213
Mu;2018-07-30T03:35:30+02:00;0.000280755
Mu;2018-07-30T03:36:30+02:00;0.000280083
Mu;2018-07-30T03:37:30+02:00;0.000279675
Mu;2018-07-30T03:38:30+02:00;0.000280091
Mu;2018-07-30T03:39:30+02:00;0.000280761
Mu;2018-07-30T03:40:30+02:00;0.000280491
Mu;2018-07-30T03:41:30+02:00;0.000279838
Mu;2018-07-30T03:42:30+02:00;0.000280138
Mu;2018-07-30T03:43:30+02:00;0.000280194
Mu;2018-07-30T03:44:30+02:00;0.000280307
Mu;2018-07-30T03:45:30+02:00;0.000279889
Mu;2018-07-30T03:46:30+02:00;0.000279674
Mu;2018-07-30T03:47:30+02:00;0.000279652
Mu;2018-07-30T03:48:30+02:00;0.000279791
Mu;2018-07-30T03:49:30+02:00;0.000280068
Mu;2018-07-30T03:50:30+02:00;0.000280019
Mu;2018-07-30T03:51:30+02:00;0.000279941
Mu;2018-07-30T03:52:30+02:00;0.0002801
Mu;2018-07-30T03:53:30+02:00;0.000279822
Mu;2018-07-30T03:54:30+02:00;0.000280406
Mu;2018-07-30T03:55:30+02:00;0.00028076
Mu;2018-07-30T03:56:30+02:00;0.000280427
Mu;2018-07-30T03:57:30+02:00;0.000280265
Mu;2018-07-30T03:58:30+02:00;0.00028036
Mu;2018-07-30T03:59:30+02:00;0.000279697
Mu;2018-07-30T04:00:30+02:00;0.000278978
Mu;2018-07-30T04:01:30+02:00;0.000279383
Mu;2018-07-30T04:02:30+02:00;0.000279453
Mu;2018-07-30T04:03:30+02:00;0.000279598
Mu;2018-07-30T04:04:30+02:00;0.000279816
Mu;2018-07-30T04:05:30+02:00;0.000279728
Mu;2018-07-30T04:06:30+02:00;0.000279535
Mu;2018-07-30T04:07:30+02:00;0.00027938
Mu;2018-07-30T04:08:30+02:00;0.000279114
Mu;2018-07-30T04:09:30+02:00;0.000279479
Mu;2018-07-30T04:10:30+02:00;0.000279891
Mu;2018-07-30T04:11:30+02:00;0.000279987
Mu;2018-07-30T04:12:30+02:00;0.000280295
Mu;2018-07-30T04:13:30+02:00;0.00027996
Mu;2018-07-30T04:14:30+02:00;0.000280379
Mu;2018-07-30T04:15:30+02:00;0.000280508
Mu;2018-07-30T04:16:30+02:00;0.000280148
Mu;2018-07-30T04:17:30+02:00;0.000280003
Mu;2018-07-30T04:18:30+02:00;0.000279947
Mu;2018-07-30T04:19:30+02:00;0.000279727
Mu;2018-07-30T04:20:30+02:00;0.000279891
Mu;2018-07-30T04:21:30+02:00;0.000279982
Mu;2018-07-30T04:22:30+02:00;0.000279989
Mu;2018-07-30T08:22:30+02:00;0.000279181
Mu;2018-07-30T08:23:30+02:00;0.000279195
Mu;2018-07-30T08:24:30+02:00;0.0002794
Mu;2018-07-30T08:25:30+02:00;0.000280064
Mu;2018-07-30T08:26:30+02:00;0.000280417
Mu;2018-07-30T08:27:30+02:00;0.000280656
Mu;2018-07-30T08:28:30+02:00;0.000280296
Mu;2018-07-30T08:29:30+02:00;0.000280483
Mu;2018-07-30T08:30:30+02:00;0.000280379
Mu;2018-07-30T08:31:30+02:00;0.000279809
Mu;2018-07-30T08:32:30+02:00;0.000279587
Mu;2018-07-30T08:33:30+02:00;0.000279632
Mu;2018-07-30T08:34:30+02:00;0.000279957
Mu;2018-07-30T08:35:30+02:00;0.000280014
Mu;2018-07-30T08:36:30+02:00;0.000279688
Mu;2018-07-30T08:37:30+02:00;0.000279413
Mu;2018-07-30T08:38:30+02:00;0.00027933
Mu;2018-07-30T08:39:30+02:00;0.000279665
Mu;2018-07-30T08:40:30+02:00;0.000280196
Mu;2018-07-30T08:41:30+02:00;0.000279969
Mu;2018-07-30T08:42:30+02:00;0.00028006
Mu;2018-07-30T08:43:30+02:00;0.000280387
Mu;2018-07-30T08:44:30+02:00;0.000280064
Mu;2018-07-30T08:45:30+02:00;0.000279953
Mu;2018-07-30T08:46:30+02:00;0.000279999
Mu;2018-07-30T08:47:30+02:00;0.000279653
Mu;2018-07-30T08:48:30+02:00;0.000279613
Mu;2018-07-30T08:49:30+02:00;0.000279859
Mu;2018-07-30T08:50:30+02:00;0.000279995
Mu;2018-07-30T08:51:30+02:00;0.000279958
Mu;2018-07-30T08:52:30+02:00;0.000280041
Mu;2018-07-30T08:53:30+02:00;0.000280293
Mu;2018-07-30T08:54:30+02:00;0.000280365
Mu;2018-07-30T08:55:30+02:00;0.000280358
Mu;2018-07-30T08:56:30+02:00;0.000279969
Mu;2018-07-30T08:57:30+02:00;0.000279261
Mu;2018-07-30T08:58:30+02:00;0.000262976
Mu;2018-07-30T08:59:30+02:00;0.00017361
Mu;2018-07-30T09:00:30+02:00;0.000213834
Mu;2018-07-30T09:01:30+02:00;0.000287003
Mu;2018-07-30T09:02:30+02:00;0.000299373
Mu;2018-07-30T09:03:30+02:00;0.000289694
Mu;2018-07-30T09:04:30+02:00;0.000267776
Mu;2018-07-30T09:05:30+02:00;0.00027966
Mu;2018-07-30T09:06:30+02:00;0.000284427
Mu;2018-07-30T09:07:30+02:00;0.000281689
Mu;2018-07-30T09:08:30+02:00;0.000273518
Mu;2018-07-30T09:09:30+02:00;0.000273416
Mu;2018-07-30T09:10:30+02:00;0.000288379
Mu;2018-07-30T09:11:30+02:00;0.000294837
Mu;2018-07-30T09:12:30+02:00;0.000279794
Mu;2018-07-30T09:13:30+02:00;0.000279496
Mu;2018-07-30T09:14:30+02:00;0.000305907
Mu;2018-07-30T09:15:30+02:00;0.000310551
Mu;2018-07-30T09:16:30+02:00;0.000303186
Mu;2018-07-30T09:17:30+02:00;0.000334427
Mu;2018-07-30T09:18:30+02:00;0.000328962
Mu;2018-07-30T09:19:30+02:00;0.000272973
Mu;2018-07-30T09:20:30+02:00;0.000297093
Mu;2018-07-30T09:21:30+02:00;0.000313762
Mu;2018-07-30T09:22:30+02:00;0.000322003
Mu;2018-07-30T09:23:30+02:00;0.000308093
Mu;2018-07-30T09:24:30+02:00;0.000289044
Mu;2018-07-30T09:25:30+02:00;0.000291928
Mu;2018-07-30T09:26:30+02:00;0.000300756
Mu;2018-07-30T09:27:30+02:00;0.000316592
Mu;2018-07-30T09:28:30+02:00;0.000327388
Mu;2018-07-30T09:29:30+02:00;0.000341746
Mu;2018-07-30T09:30:30+02:00;0.00036091
Mu;2018-07-30T09:31:30+02:00;0.000337107
Mu;2018-07-30T09:32:30+02:00;0.00030943
Mu;2018-07-30T09:33:30+02:00;0.000309139
Mu;2018-07-30T09:34:30+02:00;0.000307586
Mu;2018-07-30T09:35:30+02:00;0.000314247
Mu;2018-07-30T09:36:30+02:00;0.000344948
Mu;2018-07-30T09:37:30+02:00;0.000292923
Mu;2018-07-30T09:38:30+02:00;0.000297155
Mu;2018-07-30T09:39:30+02:00;0.000325826
Mu;2018-07-30T09:40:30+02:00;0.000299473
Mu;2018-07-30T09:41:30+02:00;0.000300608
Mu;2018-07-30T09:42:30+02:00;0.000280297
Mu;2018-07-30T09:43:30+02:00;0.00034044
Mu;2018-07-30T09:44:30+02:00;0.000358548
Mu;2018-07-30T09:45:30+02:00;0.000295825
Mu;2018-07-30T09:46:30+02:00;0.000302257
Mu;2018-07-30T09:47:30+02:00;0.000300625
Mu;2018-07-30T09:48:30+02:00;0.000289198
Mu;2018-07-30T09:49:30+02:00;0.000303673
Mu;2018-07-30T09:50:30+02:00;0.000324652
Mu;2018-07-30T09:51:30+02:00;0.000330872
Mu;2018-07-30T09:52:30+02:00;0.000309767
Mu;2018-07-30T09:53:30+02:00;0.000288021
Mu;2018-07-30T09:54:30+02:00;0.000298599
Mu;2018-07-30T09:55:30+02:00;0.000309054
Mu;2018-07-30T09:56:30+02:00;0.000325238
Mu;2018-07-30T09:57:30+02:00;0.000328708
Mu;2018-07-30T09:58:30+02:00;0.000312
Mu;2018-07-30T09:59:30+02:00;0.000314836
Mu;2018-07-30T10:00:30+02:00;0.000319635
Mu;2018-07-30T10:01:30+02:00;0.000279101
Mu;2018-07-30T10:02:30+02:00;0.000299712
Mu;2018-07-30T10:03:30+02:00;0.000314785
Mu;2018-07-30T10:04:30+02:00;0.00034237
Mu;2018-07-30T10:05:30+02:00;0.000313615
Mu;2018-07-30T10:06:30+02:00;0.000339195
Mu;2018-07-30T10:07:30+02:00;0.000338438
Mu;2018-07-30T10:08:30+02:00;0.000349506
Mu;2018-07-30T10:09:30+02:00;0.00031233
Mu;2018-07-30T10:10:30+02:00;0.000312616
Mu;2018-07-30T10:11:30+02:00;0.000324906
Mu;2018-07-30T10:12:30+02:00;0.000298382
Mu;2018-07-30T10:13:30+02:00;0.000282076
Mu;2018-07-30T10:14:30+02:00;0.000299023
Mu;2018-07-30T10:15:30+02:00;0.000309946
Mu;2018-07-30T10:16:30+02:00;0.00265105
Mu;2018-07-30T10:17:30+02:00;0.368902
Mu;2018-07-30T10:18:30+02:00;2.69816
Mu;2018-07-30T10:19:30+02:00;4.33262
Mu;2018-07-30T10:20:30+02:00;4.9189
Mu;2018-07-30T10:21:30+02:00;8.70452
Mu;2018-07-30T10:22:30+02:00;16.648
Mu;2018-07-30T10:23:30+02:00;9.62921
Mu;2018-07-30T10:24:30+02:00;15.3122
Mu;2018-07-30T10:25:30+02:00;29.1425
Mu;2018-07-30T10:26:30+02:00;31.2695
Mu;2018-07-30T10:27:30+02:00;31.227
Mu;2018-07-30T10:28:30+02:00;31.2055
