Series;Time;Value
Mu;2018-10-14T23:59:30+02:00;0.000320958
Mu;2018-10-15T00:00:30+02:00;0.000323418
Mu;2018-10-15T00:01:30+02:00;0.00033864
Mu;2018-10-15T00:02:30+02:00;0.000386083
Mu;2018-10-15T00:03:30+02:00;0.000432571
Mu;2018-10-15T00:04:30+02:00;0.000356512
Mu;2018-10-15T00:05:30+02:00;0.000283043
Mu;2018-10-15T00:06:30+02:00;0.000274497
Mu;2018-10-15T00:07:30+02:00;0.000275207
Mu;2018-10-15T00:08:30+02:00;0.000274976
Mu;2018-10-15T00:09:30+02:00;0.000275296
Mu;2018-10-15T00:10:30+02:00;0.000274786
Mu;2018-10-15T00:11:30+02:00;0.000279338
Mu;2018-10-15T00:12:30+02:00;0.000272534
Mu;2018-10-15T00:13:30+02:00;0.000273333
Mu;2018-10-15T00:14:30+02:00;0.000274637
Mu;2018-10-15T00:15:30+02:00;0.000274247
Mu;2018-10-15T00:16:30+02:00;0.000277447
Mu;2018-10-15T00:17:30+02:00;0.000283848
Mu;2018-10-15T00:18:30+02:00;0.000276071
Mu;2018-10-15T00:19:30+02:00;0.00027424
Mu;2018-10-15T00:20:30+02:00;0.000274238
Mu;2018-10-15T00:21:30+02:00;0.000274046
Mu;2018-10-15T00:22:30+02:00;0.00027413
Mu;2018-10-15T00:23:30+02:00;0.000274279
Mu;2018-10-15T00:24:30+02:00;0.000274187
Mu;2018-10-15T00:25:30+02:00;0.000273973
Mu;2018-10-15T00:26:30+02:00;0.000273669
Mu;2018-10-15T00:27:30+02:00;0.000273732
Mu;2018-10-15T00:28:30+02:00;0.000273771
Mu;2018-10-15T00:29:30+02:00;0.000273903
Mu;2018-10-15T00:30:30+02:00;0.000273924
Mu;2018-10-15T00:31:30+02:00;0.000273927
Mu;2018-10-15T00:32:30+02:00;0.000274013
Mu;2018-10-15T00:33:30+02:00;0.000274071
Mu;2018-10-15T00:34:30+02:00;0.000273646
Mu;2018-10-15T00:35:30+02:00;0.000273756
Mu;2018-10-15T00:36:30+02:00;0.000273886
Mu;2018-10-15T00:37:30+02:00;0.000274265
Mu;2018-10-15T00:38:30+02:00;0.000274461
Mu;2018-10-15T00:39:30+02:00;0.000273856
Mu;2018-10-15T00:40:30+02:00;0.000273363
Mu;2018-10-15T00:41:30+02:00;0.000273108
Mu;2018-10-15T00:42:30+02:00;0.00027314
Mu;2018-10-15T00:43:30+02:00;0.000273797
Mu;2018-10-15T00:44:30+02:00;0.000274435
Mu;2018-10-15T00:45:30+02:00;0.000273661
Mu;2018-10-15T00:46:30+02:00;0.000273437
Mu;2018-10-15T00:47:30+02:00;0.000273451
Mu;2018-10-15T00:48:30+02:00;0.000273456
Mu;2018-10-15T00:49:30+02:00;0.000273873
Mu;2018-10-15T00:50:30+02:00;0.000274036
Mu;2018-10-15T00:51:30+02:00;0.000274013
Mu;2018-10-15T00:52:30+02:00;0.000273945
Mu;2018-10-15T00:53:30+02:00;0.000273446
Mu;2018-10-15T00:54:30+02:00;0.000273123
Mu;2018-10-15T00:55:30+02:00;0.000273371
Mu;2018-10-15T00:56:30+02:00;0.000273379
Mu;2018-10-15T00:57:30+02:00;0.000273352
Mu;2018-10-15T00:58:30+02:00;0.000273623
Mu;2018-10-15T00:59:30+02:00;0.000273595
Mu;2018-10-15T01:00:30+02:00;0.000273532
Mu;2018-10-15T01:01:30+02:00;0.00027377
Mu;2018-10-15T01:02:30+02:00;0.000273295
Mu;2018-10-15T01:03:30+02:00;0.000273545
Mu;2018-10-15T01:04:30+02:00;0.000273141
Mu;2018-10-15T01:05:30+02:00;0.000273137
Mu;2018-10-15T01:06:30+02:00;0.000273078
Mu;2018-10-15T01:07:30+02:00;0.000273516
Mu;2018-10-15T01:08:30+02:00;0.000273483
Mu;2018-10-15T01:09:30+02:00;0.000273291
Mu;2018-10-15T01:10:30+02:00;0.000273076
Mu;2018-10-15T01:11:30+02:00;0.000273142
Mu;2018-10-15T01:12:30+02:00;0.000273254
Mu;2018-10-15T01:13:30+02:00;0.000273164
Mu;2018-10-15T01:14:30+02:00;0.000272996
Mu;2018-10-15T01:15:30+02:00;0.000273524
Mu;2018-10-15T01:16:30+02:00;0.000273774
Mu;2018-10-15T01:17:30+02:00;0.000273583
Mu;2018-10-15T01:18:30+02:00;0.000273621
Mu;2018-10-15T01:19:30+02:00;0.000274028
Mu;2018-10-15T01:20:30+02:00;0.000273874
Mu;2018-10-15T01:21:30+02:00;0.000273894
Mu;2018-10-15T01:22:30+02:00;0.000274016
Mu;2018-10-15T01:23:30+02:00;0.000273625
Mu;2018-10-15T01:24:30+02:00;0.000273895
Mu;2018-10-15T01:25:30+02:00;0.000273989
Mu;2018-10-15T01:26:30+02:00;0.000273595
Mu;2018-10-15T01:27:30+02:00;0.00027389
Mu;2018-10-15T01:28:30+02:00;0.0002738
Mu;2018-10-15T01:29:30+02:00;0.000273635
Mu;2018-10-15T01:30:30+02:00;0.000272934
Mu;2018-10-15T01:31:30+02:00;0.000273384
Mu;2018-10-15T01:32:30+02:00;0.000273313
Mu;2018-10-15T01:33:30+02:00;0.000273446
Mu;2018-10-15T01:34:30+02:00;0.000273466
Mu;2018-10-15T01:35:30+02:00;0.00027379
Mu;2018-10-15T01:36:30+02:00;0.000273957
Mu;2018-10-15T01:37:30+02:00;0.00027356
Mu;2018-10-15T01:38:30+02:00;0.000273701
Mu;2018-10-15T01:39:30+02:00;0.000273817
Mu;2018-10-15T01:40:30+02:00;0.000273768
Mu;2018-10-15T01:41:30+02:00;0.000273302
Mu;2018-10-15T01:42:30+02:00;0.000273461
Mu;2018-10-15T01:43:30+02:00;0.000273488
Mu;2018-10-15T01:44:30+02:00;0.000274119
Mu;2018-10-15T01:45:30+02:00;0.000273706
Mu;2018-10-15T01:46:30+02:00;0.000273645
Mu;2018-10-15T01:47:30+02:00;0.000273686
Mu;2018-10-15T01:48:30+02:00;0.000273528
Mu;2018-10-15T01:49:30+02:00;0.000273876
Mu;2018-10-15T01:50:30+02:00;0.000274008
Mu;2018-10-15T01:51:30+02:00;0.000273229
Mu;2018-10-15T01:52:30+02:00;0.00027319
Mu;2018-10-15T01:53:30+02:00;0.000273482
Mu;2018-10-15T01:54:30+02:00;0.000273602
Mu;2018-10-15T01:55:30+02:00;0.000273464
Mu;2018-10-15T01:56:30+02:00;0.000273388
Mu;2018-10-15T01:57:30+02:00;0.000274392
Mu;2018-10-15T01:58:30+02:00;0.00027425
Mu;2018-10-15T01:59:30+02:00;0.000274248
Mu;2018-10-15T02:00:30+02:00;0.000273717
Mu;2018-10-15T02:01:30+02:00;0.000273354
Mu;2018-10-15T02:02:30+02:00;0.000273816
Mu;2018-10-15T02:03:30+02:00;0.000273433
Mu;2018-10-15T02:04:30+02:00;0.000273732
Mu;2018-10-15T02:05:30+02:00;0.000273912
Mu;2018-10-15T02:06:30+02:00;0.000273703
Mu;2018-10-15T02:07:30+02:00;0.000273782
Mu;2018-10-15T02:08:30+02:00;0.000274014
Mu;2018-10-15T02:09:30+02:00;0.000273705
Mu;2018-10-15T02:10:30+02:00;0.000273005
Mu;2018-10-15T02:11:30+02:00;0.000273197
Mu;2018-10-15T02:12:30+02:00;0.000273796
Mu;2018-10-15T02:13:30+02:00;0.000274165
Mu;2018-10-15T02:14:30+02:00;0.000273933
Mu;2018-10-15T02:15:30+02:00;0.000273662
Mu;2018-10-15T02:16:30+02:00;0.000273811
Mu;2018-10-15T02:17:30+02:00;0.000273969
Mu;2018-10-15T02:18:30+02:00;0.000273173
Mu;2018-10-15T02:19:30+02:00;0.000251932
Mu;2018-10-15T02:20:30+02:00;0.000150306
Mu;2018-10-15T02:21:30+02:00;0.000244795
Mu;2018-10-15T02:22:30+02:00;0.000278449
Mu;2018-10-15T02:23:30+02:00;0.00028829
Mu;2018-10-15T02:24:30+02:00;0.000291667
Mu;2018-10-15T02:25:30+02:00;0.00029306
Mu;2018-10-15T02:26:30+02:00;0.000293114
Mu;2018-10-15T02:27:30+02:00;0.000296892
Mu;2018-10-15T02:28:30+02:00;0.000297638
Mu;2018-10-15T02:29:30+02:00;0.000300613
Mu;2018-10-15T02:30:30+02:00;0.000301782
Mu;2018-10-15T02:31:30+02:00;0.000307149
Mu;2018-10-15T02:32:30+02:00;0.000307825
Mu;2018-10-15T02:33:30+02:00;0.000307886
Mu;2018-10-15T02:34:30+02:00;0.00030878
Mu;2018-10-15T02:35:30+02:00;0.000310709
Mu;2018-10-15T02:36:30+02:00;0.000312261
Mu;2018-10-15T02:37:30+02:00;0.000318523
Mu;2018-10-15T02:38:30+02:00;0.000318639
Mu;2018-10-15T02:39:30+02:00;0.000322102
Mu;2018-10-15T02:40:30+02:00;0.000333209
Mu;2018-10-15T02:41:30+02:00;0.000376333
Mu;2018-10-15T02:42:30+02:00;0.000452196
Mu;2018-10-15T02:43:30+02:00;0.000471853
Mu;2018-10-15T02:44:30+02:00;0.000407533
Mu;2018-10-15T02:45:30+02:00;0.000353163
Mu;2018-10-15T02:46:30+02:00;0.000348012
Mu;2018-10-15T02:47:30+02:00;0.000395133
Mu;2018-10-15T02:48:30+02:00;0.000397437
Mu;2018-10-15T02:49:30+02:00;0.00036049
Mu;2018-10-15T02:50:30+02:00;0.00033346
Mu;2018-10-15T02:51:30+02:00;0.00032119
Mu;2018-10-15T02:52:30+02:00;0.000322177
Mu;2018-10-15T02:53:30+02:00;0.000324693
Mu;2018-10-15T02:54:30+02:00;0.000323263
Mu;2018-10-15T02:55:30+02:00;0.00861434
Mu;2018-10-15T02:56:30+02:00;0.734227
Mu;2018-10-15T02:57:30+02:00;5.29399
Mu;2018-10-15T02:58:30+02:00;9.22746
Mu;2018-10-15T02:59:30+02:00;12.4165
Mu;2018-10-15T03:00:30+02:00;18.9627
Mu;2018-10-15T03:01:30+02:00;21.2741
Mu;2018-10-15T03:02:30+02:00;23.3612
Mu;2018-10-15T03:03:30+02:00;25.705
Mu;2018-10-15T03:04:30+02:00;26.2165
Mu;2018-10-15T03:05:30+02:00;26.3736
Mu;2018-10-15T03:06:30+02:00;26.377
Mu;2018-10-15T03:07:30+02:00;26.3519
Mu;2018-10-15T03:08:30+02:00;26.3256
Mu;2018-10-15T03:09:30+02:00;26.2877
Mu;2018-10-15T03:10:30+02:00;26.2285
Mu;2018-10-15T03:11:30+02:00;26.1341
Mu;2018-10-15T03:12:30+02:00;26.0745
Mu;2018-10-15T03:13:30+02:00;25.9957
Mu;2018-10-15T03:14:30+02:00;25.9294
Mu;2018-10-15T03:15:30+02:00;25.919
Mu;2018-10-15T03:16:30+02:00;25.967
Mu;2018-10-15T03:17:30+02:00;25.9671
Mu;2018-10-15T03:18:30+02:00;25.9059
Mu;2018-10-15T03:19:30+02:00;25.8463
Mu;2018-10-15T03:20:30+02:00;25.824
Mu;2018-10-15T03:21:30+02:00;25.8795
Mu;2018-10-15T03:22:30+02:00;25.9104
Mu;2018-10-15T03:23:30+02:00;25.8938
Mu;2018-10-15T03:24:30+02:00;25.8527
Mu;2018-10-15T03:25:30+02:00;24.1261
Mu;2018-10-15T03:26:30+02:00;12.7062
Mu;2018-10-15T03:27:30+02:00;1.58148
Mu;2018-10-15T03:28:30+02:00;0.000271825
Mu;2018-10-15T03:29:30+02:00;0.000271004
Mu;2018-10-15T03:30:30+02:00;0.000270893
Mu;2018-10-15T03:57:30+02:00;0.0002711
Mu;2018-10-15T03:58:30+02:00;0.000271119
Mu;2018-10-15T03:59:30+02:00;0.000271151
Mu;2018-10-15T04:00:30+02:00;0.000270884
Mu;2018-10-15T04:01:30+02:00;0.000270861
Mu;2018-10-15T04:02:30+02:00;0.000271663
Mu;2018-10-15T04:03:30+02:00;0.000271115
Mu;2018-10-15T04:04:30+02:00;0.000271452
Mu;2018-10-15T04:05:30+02:00;0.000271713
Mu;2018-10-15T04:06:30+02:00;0.000271882
Mu;2018-10-15T04:07:30+02:00;0.000271801
Mu;2018-10-15T04:08:30+02:00;0.000271381
Mu;2018-10-15T04:09:30+02:00;0.000271211
Mu;2018-10-15T04:10:30+02:00;0.000271754
Mu;2018-10-15T04:11:30+02:00;0.000271839
Mu;2018-10-15T04:12:30+02:00;0.000271724
Mu;2018-10-15T04:13:30+02:00;0.000271325
Mu;2018-10-15T04:14:30+02:00;0.000271121
Mu;2018-10-15T04:15:30+02:00;0.000270976
Mu;2018-10-15T04:16:30+02:00;0.000270742
Mu;2018-10-15T04:17:30+02:00;0.000270753
Mu;2018-10-15T04:18:30+02:00;0.000270404
Mu;2018-10-15T04:19:30+02:00;0.000271007
Mu;2018-10-15T04:20:30+02:00;0.000271467
Mu;2018-10-15T04:21:30+02:00;0.000271391
Mu;2018-10-15T04:22:30+02:00;0.00027181
Mu;2018-10-15T04:23:30+02:00;0.000271881
Mu;2018-10-15T04:24:30+02:00;0.000270554
Mu;2018-10-15T04:25:30+02:00;0.000269899
Mu;2018-10-15T04:26:30+02:00;0.000270051
Mu;2018-10-15T04:27:30+02:00;0.000270856
Mu;2018-10-15T04:28:30+02:00;0.000271324
Mu;2018-10-15T04:29:30+02:00;0.000271845
Mu;2018-10-15T04:30:30+02:00;0.000271665
Mu;2018-10-15T04:31:30+02:00;0.000272011
Mu;2018-10-15T04:32:30+02:00;0.000272068
Mu;2018-10-15T04:33:30+02:00;0.000271554
Mu;2018-10-15T04:34:30+02:00;0.000271559
Mu;2018-10-15T04:35:30+02:00;0.000272077
Mu;2018-10-15T04:36:30+02:00;0.000272301
Mu;2018-10-15T04:37:30+02:00;0.000272534
Mu;2018-10-15T04:38:30+02:00;0.000272838
Mu;2018-10-15T04:39:30+02:00;0.000272885
Mu;2018-10-15T04:40:30+02:00;0.000273062
Mu;2018-10-15T04:41:30+02:00;0.000272859
Mu;2018-10-15T04:42:30+02:00;0.000272484
Mu;2018-10-15T04:43:30+02:00;0.000272182
Mu;2018-10-15T04:44:30+02:00;0.000272101
Mu;2018-10-15T04:45:30+02:00;0.000272229
Mu;2018-10-15T04:46:30+02:00;0.000272495
Mu;2018-10-15T04:47:30+02:00;0.000272322
Mu;2018-10-15T04:48:30+02:00;0.000272521
Mu;2018-10-15T04:49:30+02:00;0.000272856
Mu;2018-10-15T04:50:30+02:00;0.000272932
Mu;2018-10-15T04:51:30+02:00;0.000273163
Mu;2018-10-15T04:52:30+02:00;0.000273043
Mu;2018-10-15T04:53:30+02:00;0.000272788
Mu;2018-10-15T04:54:30+02:00;0.000272857
Mu;2018-10-15T04:55:30+02:00;0.000272668
Mu;2018-10-15T04:56:30+02:00;0.000272362
Mu;2018-10-15T04:57:30+02:00;0.000272674
Mu;2018-10-15T04:58:30+02:00;0.000273025
Mu;2018-10-15T04:59:30+02:00;0.000272002
Mu;2018-10-15T05:00:30+02:00;0.000271579
Mu;2018-10-15T05:01:30+02:00;0.000271871
Mu;2018-10-15T05:02:30+02:00;0.000272092
Mu;2018-10-15T05:03:30+02:00;0.000272044
Mu;2018-10-15T05:04:30+02:00;0.000272343
Mu;2018-10-15T05:05:30+02:00;0.000271439
Mu;2018-10-15T05:06:30+02:00;0.000271166
Mu;2018-10-15T05:07:30+02:00;0.000271905
Mu;2018-10-15T05:08:30+02:00;0.000271735
Mu;2018-10-15T05:09:30+02:00;0.000271251
Mu;2018-10-15T05:10:30+02:00;0.000271742
Mu;2018-10-15T05:11:30+02:00;0.000271785
Mu;2018-10-15T05:12:30+02:00;0.000271034
Mu;2018-10-15T05:13:30+02:00;0.000270765
Mu;2018-10-15T05:14:30+02:00;0.00027103
Mu;2018-10-15T05:15:30+02:00;0.000271354
Mu;2018-10-15T05:16:30+02:00;0.000271165
Mu;2018-10-15T05:17:30+02:00;0.000271176
Mu;2018-10-15T05:18:30+02:00;0.000271739
Mu;2018-10-15T05:19:30+02:00;0.00027194
Mu;2018-10-15T05:20:30+02:00;0.000272387
Mu;2018-10-15T05:21:30+02:00;0.00027232
Mu;2018-10-15T05:22:30+02:00;0.000272304
Mu;2018-10-15T05:23:30+02:00;0.000272163
Mu;2018-10-15T05:24:30+02:00;0.000271934
Mu;2018-10-15T05:25:30+02:00;0.000271956
Mu;2018-10-15T05:26:30+02:00;0.000271959
Mu;2018-10-15T05:27:30+02:00;0.000271736
Mu;2018-10-15T05:28:30+02:00;0.000271952
Mu;2018-10-15T05:29:30+02:00;0.000272118
Mu;2018-10-15T05:30:30+02:00;0.000272374
Mu;2018-10-15T05:31:30+02:00;0.000272644
Mu;2018-10-15T05:32:30+02:00;0.000272457
Mu;2018-10-15T05:33:30+02:00;0.00027243
Mu;2018-10-15T05:34:30+02:00;0.000273069
Mu;2018-10-15T05:35:30+02:00;0.000273245
Mu;2018-10-15T05:36:30+02:00;0.000272614
Mu;2018-10-15T05:37:30+02:00;0.000272189
Mu;2018-10-15T05:38:30+02:00;0.000272581
Mu;2018-10-15T05:39:30+02:00;0.000272809
Mu;2018-10-15T05:40:30+02:00;0.000272388
Mu;2018-10-15T05:41:30+02:00;0.000272038
Mu;2018-10-15T05:42:30+02:00;0.000271975
Mu;2018-10-15T05:43:30+02:00;0.000271638
Mu;2018-10-15T05:44:30+02:00;0.000272189
Mu;2018-10-15T05:45:30+02:00;0.000272888
Mu;2018-10-15T05:46:30+02:00;0.000272687
Mu;2018-10-15T05:47:30+02:00;0.000272139
Mu;2018-10-15T05:48:30+02:00;0.000271659
Mu;2018-10-15T05:49:30+02:00;0.000271571
Mu;2018-10-15T05:50:30+02:00;0.000271741
Mu;2018-10-15T05:51:30+02:00;0.000271365
Mu;2018-10-15T05:52:30+02:00;0.000271215
Mu;2018-10-15T05:53:30+02:00;0.000271398
Mu;2018-10-15T05:54:30+02:00;0.000271612
Mu;2018-10-15T05:55:30+02:00;0.000271326
